Country,Partner Name,Trade Flow,Product Group,Indicator,Year,Amount,SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production,TII,TII Score
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,10,Yes,2016,No,New,55,55,550,Yes,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,8,Yes,2013,Yes,New,55,55,440,Yes,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,4,Yes,2017,Yes,New,55,55,220,Yes,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,10,Yes,2014,No,New,55,55,550,Yes,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,10,Yes,2015,No,New,55,55,550,Yes,TII,0.708508501
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,55440,Russia,Iraq,Mi-28N,combat helicopter,Aircraft,2012,Yes,3,Yes,2014,No,New,15.5,15.5,46.5,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,55440,Russia,Iraq,Mi-28N,combat helicopter,Aircraft,2012,Yes,8,Yes,2015,No,New,15.5,15.5,124,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,55440,Russia,Iraq,Mi-28N,combat helicopter,Aircraft,2012,Yes,8,Yes,2016,No,New,15.5,15.5,124,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,100,Yes,2014,No,New,0.08,0.08,8,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,200,Yes,2015,Yes,New,0.08,0.08,16,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,200,Yes,2016,Yes,New,0.08,0.08,16,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,6,Yes,2016,Yes,New,11,11,66,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,14,Yes,2018,No,New,11,11,154,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,10,Yes,2017,Yes,New,11,11,110,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,6,Yes,2014,No,New,11,11,66,No,TII,0.216081704
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,12,Yes,2015,No,New,11,11,132,No,TII,0.216081704
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2013,602366.367,60596,China,Bangladesh,Yu-4,anti-ship torpedo,Missiles,2013,Yes,60,Yes,2016,No,New,0.75,0.75,45,No,TII,2.437273706
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2013,602366.367,58133,China,Bangladesh,WS-22 122mm,self-propelled MRL,Artillery,2013,Yes,6,No,2016,No,New,0.9,0.9,5.4,No,TII,2.437273706
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2013,602366.367,58133,China,Bangladesh,WS-22 122mm,self-propelled MRL,Artillery,2013,Yes,6,Yes,2014,No,New,0.9,0.9,5.4,No,TII,2.437273706
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2013,602366.367,58133,China,Bangladesh,WS-22 122mm,self-propelled MRL,Artillery,2013,Yes,6,No,2015,No,New,0.9,0.9,5.4,No,TII,2.437273706
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2013,602366.367,57940,China,Bangladesh,K-8 -,trainer/combat aircraft,Aircraft,2013,No,4,No,2014,No,New,3.5,3.5,14,No,TII,2.437273706
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2013,602366.367,57940,China,Bangladesh,K-8 -,trainer/combat aircraft,Aircraft,2013,No,5,No,2015,No,New,3.5,3.5,17.5,No,TII,2.437273706
China,Belarus,Import,  All Products,Import (US$ Thousand),2013,580512.302,59014,China,Belarus,A-200 301mm TEL,self-propelled MRL,Artillery,2013,Yes,6,Yes,2016,No,New,0.5,0.5,3,Yes,TII,0.187599853
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,58319,China,Myanmar,KS-1A SAMS,SAM system,Air defence systems,2013,Yes,3,Yes,2016,Yes,New,47,47,141,Yes,TII,3.580219615
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,58319,China,Myanmar,KS-1A SAMS,SAM system,Air defence systems,2013,Yes,2,Yes,2017,No,New,47,47,94,Yes,TII,3.580219615
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,58319,China,Myanmar,KS-1A SAMS,SAM system,Air defence systems,2013,Yes,2,Yes,2015,Yes,New,47,47,94,Yes,TII,3.580219615
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,60522,China,Myanmar,KS-1A MI,SAM,Missiles,2013,Yes,75,Yes,2015,Yes,New,0.17,0.17,12.75,Yes,TII,3.580219615
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,60522,China,Myanmar,KS-1A MI,SAM,Missiles,2013,Yes,75,Yes,2016,Yes,New,0.17,0.17,12.75,Yes,TII,3.580219615
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,60522,China,Myanmar,KS-1A MI,SAM,Missiles,2013,Yes,75,Yes,2018,Yes,New,0.17,0.17,12.75,Yes,TII,3.580219615
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,60522,China,Myanmar,KS-1A MI,SAM,Missiles,2013,Yes,75,Yes,2017,No,New,0.17,0.17,12.75,Yes,TII,3.580219615
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,60021,China,Myanmar,CH-3,armed UAV,Aircraft,2013,Yes,6,Yes,2014,Yes,New,2.4,2.4,14.4,No,TII,3.580219615
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,60021,China,Myanmar,CH-3,armed UAV,Aircraft,2013,Yes,6,Yes,2015,Yes,New,2.4,2.4,14.4,No,TII,3.580219615
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58725,China,Pakistan,FM-90,SAM,Missiles,2013,Yes,125,Yes,2016,Yes,New,0.15,0.15,18.75,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58725,China,Pakistan,FM-90,SAM,Missiles,2013,Yes,125,Yes,2014,Yes,New,0.15,0.15,18.75,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58725,China,Pakistan,FM-90,SAM,Missiles,2013,Yes,150,Yes,2015,Yes,New,0.15,0.15,22.5,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,33149,China,Pakistan,FM-90 SAMS,SAM system,Air defence systems,2013,Yes,3,Yes,2014,Yes,New,16,16,48,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,33149,China,Pakistan,FM-90 SAMS,SAM system,Air defence systems,2013,Yes,4,Yes,2015,Yes,New,16,16,64,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,33149,China,Pakistan,FM-90 SAMS,SAM system,Air defence systems,2013,Yes,3,Yes,2016,Yes,New,16,16,48,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58056,China,Pakistan,Azmat -,corvette,Ships,2013,Yes,1,No,2017,No,New,65,65,65,Yes,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58056,China,Pakistan,Azmat -,corvette,Ships,2013,Yes,1,No,2020,Yes,New,65,65,65,Yes,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58199,China,Pakistan,C-802,anti-ship missile,Missiles,2013,Yes,10,Yes,2020,Yes,New,0.9,0.9,9,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58199,China,Pakistan,C-802,anti-ship missile,Missiles,2013,Yes,10,Yes,2017,Yes,New,0.9,0.9,9,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58199,China,Pakistan,C-802,anti-ship missile,Missiles,2013,Yes,5,Yes,2019,Yes,New,0.9,0.9,4.5,No,TII,2.591688718
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,58199,China,Pakistan,C-802,anti-ship missile,Missiles,2013,Yes,5,Yes,2018,Yes,New,0.9,0.9,4.5,No,TII,2.591688718
China,United States,Import,  All Products,Import (US$ Thousand),2013,153394862,,China,United States,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,TII,1.427210335
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,9705086.684,60596,China,Bangladesh,Yu-4,anti-ship torpedo,Missiles,2013,Yes,60,Yes,2016,No,New,0.75,0.75,45,No,TII,2.437273706
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,9705086.684,58133,China,Bangladesh,WS-22 122mm,self-propelled MRL,Artillery,2013,Yes,6,No,2016,No,New,0.9,0.9,5.4,No,TII,2.437273706
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,9705086.684,58133,China,Bangladesh,WS-22 122mm,self-propelled MRL,Artillery,2013,Yes,6,Yes,2014,No,New,0.9,0.9,5.4,No,TII,2.437273706
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,9705086.684,58133,China,Bangladesh,WS-22 122mm,self-propelled MRL,Artillery,2013,Yes,6,No,2015,No,New,0.9,0.9,5.4,No,TII,2.437273706
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,9705086.684,57940,China,Bangladesh,K-8 -,trainer/combat aircraft,Aircraft,2013,No,4,No,2014,No,New,3.5,3.5,14,No,TII,2.437273706
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,9705086.684,57940,China,Bangladesh,K-8 -,trainer/combat aircraft,Aircraft,2013,No,5,No,2015,No,New,3.5,3.5,17.5,No,TII,2.437273706
China,Belarus,Export,  All Products,Export (US$ Thousand),2013,872159.994,59014,China,Belarus,A-200 301mm TEL,self-propelled MRL,Artillery,2013,Yes,6,Yes,2016,No,New,0.5,0.5,3,Yes,TII,0.187599853
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,58319,China,Myanmar,KS-1A SAMS,SAM system,Air defence systems,2013,Yes,3,Yes,2016,Yes,New,47,47,141,Yes,TII,3.580219615
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,58319,China,Myanmar,KS-1A SAMS,SAM system,Air defence systems,2013,Yes,2,Yes,2017,No,New,47,47,94,Yes,TII,3.580219615
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,58319,China,Myanmar,KS-1A SAMS,SAM system,Air defence systems,2013,Yes,2,Yes,2015,Yes,New,47,47,94,Yes,TII,3.580219615
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,60522,China,Myanmar,KS-1A MI,SAM,Missiles,2013,Yes,75,Yes,2015,Yes,New,0.17,0.17,12.75,Yes,TII,3.580219615
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,60522,China,Myanmar,KS-1A MI,SAM,Missiles,2013,Yes,75,Yes,2016,Yes,New,0.17,0.17,12.75,Yes,TII,3.580219615
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,60522,China,Myanmar,KS-1A MI,SAM,Missiles,2013,Yes,75,Yes,2018,Yes,New,0.17,0.17,12.75,Yes,TII,3.580219615
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,60522,China,Myanmar,KS-1A MI,SAM,Missiles,2013,Yes,75,Yes,2017,No,New,0.17,0.17,12.75,Yes,TII,3.580219615
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,60021,China,Myanmar,CH-3,armed UAV,Aircraft,2013,Yes,6,Yes,2014,Yes,New,2.4,2.4,14.4,No,TII,3.580219615
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,60021,China,Myanmar,CH-3,armed UAV,Aircraft,2013,Yes,6,Yes,2015,Yes,New,2.4,2.4,14.4,No,TII,3.580219615
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58725,China,Pakistan,FM-90,SAM,Missiles,2013,Yes,125,Yes,2016,Yes,New,0.15,0.15,18.75,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58725,China,Pakistan,FM-90,SAM,Missiles,2013,Yes,125,Yes,2014,Yes,New,0.15,0.15,18.75,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58725,China,Pakistan,FM-90,SAM,Missiles,2013,Yes,150,Yes,2015,Yes,New,0.15,0.15,22.5,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,33149,China,Pakistan,FM-90 SAMS,SAM system,Air defence systems,2013,Yes,3,Yes,2014,Yes,New,16,16,48,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,33149,China,Pakistan,FM-90 SAMS,SAM system,Air defence systems,2013,Yes,4,Yes,2015,Yes,New,16,16,64,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,33149,China,Pakistan,FM-90 SAMS,SAM system,Air defence systems,2013,Yes,3,Yes,2016,Yes,New,16,16,48,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58056,China,Pakistan,Azmat -,corvette,Ships,2013,Yes,1,No,2017,No,New,65,65,65,Yes,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58056,China,Pakistan,Azmat -,corvette,Ships,2013,Yes,1,No,2020,Yes,New,65,65,65,Yes,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58199,China,Pakistan,C-802,anti-ship missile,Missiles,2013,Yes,10,Yes,2020,Yes,New,0.9,0.9,9,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58199,China,Pakistan,C-802,anti-ship missile,Missiles,2013,Yes,10,Yes,2017,Yes,New,0.9,0.9,9,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58199,China,Pakistan,C-802,anti-ship missile,Missiles,2013,Yes,5,Yes,2019,Yes,New,0.9,0.9,4.5,No,TII,2.591688718
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,58199,China,Pakistan,C-802,anti-ship missile,Missiles,2013,Yes,5,Yes,2018,Yes,New,0.9,0.9,4.5,No,TII,2.591688718
China,United States,Export,  All Products,Export (US$ Thousand),2013,369063858.6,,China,United States,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,TII,1.427210335
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2013,1409638.976,53711,United States,Afghanistan,ASV-150,APC,Armoured vehicles,2013,No,36,No,2014,No,New,0.45,0.45,16.2,No,TII,1.48041832
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2013,1409638.976,53711,United States,Afghanistan,ASV-150,APC,Armoured vehicles,2013,No,99,Yes,2015,No,New,0.45,0.45,44.55,No,TII,1.48041832
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,708816.08,56068,United States,Bangladesh,Hamilton,OPV,Ships,2013,No,1,No,2013,No,Second hand,135,54,54,No,TII,0.249254039
United States,China,Export,  All Products,Export (US$ Thousand),2013,121721075.5,,United States,China,,,,2013,,,,,,,,,,,TII,0.920847784
United States,Egypt,Export,  All Products,Export (US$ Thousand),2013,5175345.787,58099,United States,Egypt,M-88 AV,ARV,Armoured vehicles,2013,No,13,No,2015,No,Second hand,1.5,0.6,7.8,No,TII,0.814717841
United States,India,Export,  All Products,Export (US$ Thousand),2013,21811337.21,55492,United States,India,Stinger,portable SAM,Missiles,2013,Yes,120,Yes,2020,Yes,New,0.08,0.08,9.6,No,TII,0.766532124
United States,India,Export,  All Products,Export (US$ Thousand),2013,21811337.21,55492,United States,India,Stinger,portable SAM,Missiles,2013,Yes,125,Yes,2019,Yes,New,0.08,0.08,10,No,TII,0.766532124
United States,India,Export,  All Products,Export (US$ Thousand),2013,21811337.21,50844,United States,India,C-130J Hercules,transport aircraft,Aircraft,2013,No,6,No,2017,No,New,40,40,240,Yes,TII,0.766532124
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,56944,United States,Iraq,ScanEagle,UAV,Aircraft,2013,No,10,Yes,2014,Yes,New,0.04,0.04,0.4,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,56905,United States,Iraq,F-404 (8000),turbofan,Engines,2013,No,24,Yes,2016,No,New,2.2,2.2,52.8,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,55459,United States,Iraq,F-16C-50,FGA aircraft,Aircraft,2013,No,7,Yes,2017,No,New,31,31,217,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,55459,United States,Iraq,F-16C-50,FGA aircraft,Aircraft,2013,No,11,Yes,2016,No,New,31,31,341,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,55445,United States,Iraq,F-404 (8000),turbofan,Engines,2013,Yes,18,Yes,2016,No,New,2.2,2.2,39.6,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,55445,United States,Iraq,F-404 (8000),turbofan,Engines,2013,Yes,6,Yes,2017,No,New,2.2,2.2,13.2,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,56946,United States,Iraq,MPQ-64 Sentinel,air search radar,Sensors,2013,Yes,7,Yes,2014,Yes,New,5,5,35,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,56946,United States,Iraq,MPQ-64 Sentinel,air search radar,Sensors,2013,Yes,6,Yes,2013,No,New,5,5,30,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,56943,United States,Iraq,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2013,Yes,75,No,2013,No,New,0.05,0.05,3.75,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,56943,United States,Iraq,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2013,Yes,100,No,2014,No,New,0.05,0.05,5,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,59056,United States,Iraq,AGM-65,ASM,Missiles,2013,Yes,50,Yes,2016,Yes,New,0.15,0.15,7.5,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,59055,United States,Iraq,Paveway,guided bomb,Missiles,2013,Yes,150,Yes,2016,Yes,New,0.02,0.02,3,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,59055,United States,Iraq,Paveway,guided bomb,Missiles,2013,Yes,150,Yes,2017,Yes,New,0.02,0.02,3,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,59054,United States,Iraq,AIM-7M,BVRAAM,Missiles,2013,Yes,75,Yes,2016,Yes,New,0.18,0.18,13.5,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,59054,United States,Iraq,AIM-7M,BVRAAM,Missiles,2013,Yes,75,Yes,2017,Yes,New,0.18,0.18,13.5,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,59053,United States,Iraq,AIM-9L,SRAAM,Missiles,2013,Yes,50,Yes,2016,Yes,New,0.11,0.11,5.5,No,TII,0.460247796
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,59053,United States,Iraq,AIM-9L,SRAAM,Missiles,2013,Yes,50,Yes,2017,Yes,New,0.11,0.11,5.5,No,TII,0.460247796
United States,Israel,Export,  All Products,Export (US$ Thousand),2013,13742185.48,51970,United States,Israel,JDAM,guided bomb,Missiles,2013,No,1350,Yes,2014,Yes,New,0.02,0.02,27,No,TII,2.008909029
United States,Israel,Export,  All Products,Export (US$ Thousand),2013,13742185.48,51970,United States,Israel,JDAM,guided bomb,Missiles,2013,No,1351,Yes,2015,Yes,New,0.02,0.02,27.02,No,TII,2.008909029
